powers,times,temps,setpoints
0.9825184682078973,247.57055616378784,49.96582670746394,50.0
0.9825184682078973,247.572270154953,49.965878282218185,50.0
0.9825184682078973,247.5737819671631,49.96587448532608,50.0
0.9825184682078973,247.575293302536,49.96587068353713,50.0
0.9825184682078973,247.57662415504456,49.965866922147164,50.0
0.9825184682078973,247.57811212539673,49.96586287857644,50.0
0.9825184682078973,247.57977318763733,49.96585873217194,50.0
0.9885200884075394,247.58115196228027,49.96585431399248,50.0
0.9885200884075394,247.5825161933899,49.96585047302876,50.0
0.9885200884075394,247.58377599716187,49.96582374414516,50.0
0.9885200884075394,247.58537817001343,49.965793780954115,50.0
0.9885200884075394,247.58687210083008,49.9657673521609,50.0
0.9885200884075394,247.58833622932434,49.965740931703536,50.0
0.9885200884075394,247.5897572040558,49.9657176663631,50.0
1.0005965626885762,247.59127020835876,49.96569165436208,50.0
1.0005965626885762,247.5927653312683,49.96566261644971,50.0
1.0005965626885762,247.59422421455383,49.96564678823871,50.0
1.0005965626885762,247.59568524360657,49.965631126986175,50.0
1.0005965626885762,247.59695410728455,49.96561666455025,50.0
1.0005965626885762,247.59839725494385,49.96559827174755,50.0
1.0005965626885762,247.60000109672546,49.96558112155385,50.0
1.0012401416006538,247.60153603553772,49.96556431348818,50.0
1.0012401416006538,247.60304307937622,49.96554800082389,50.0
1.0012401416006538,247.60453915596008,49.9655489034258,50.0
1.0012401416006538,247.60600805282593,49.96554979536034,50.0
1.0012401416006538,247.60737013816833,49.96555066567567,50.0
1.0012401416006538,247.60877013206482,49.96555153727109,50.0
1.0012401416006538,247.61025714874268,49.96555229422782,50.0
0.9964333676928917,247.61168217658997,49.96555315515587,50.0
0.9964333676928917,247.61359906196594,49.96555411194803,50.0
0.9964333676928917,247.61532616615295,49.965556015489504,50.0
0.9964333676928917,247.61709904670715,49.96555788443726,50.0
0.9964333676928917,247.61889004707336,49.96555973978407,50.0
0.9964333676928917,247.62057614326477,49.96556156142418,50.0
0.9948208509734948,247.62226819992065,49.96556325060288,50.0
0.9948208509734948,247.62384414672852,49.965564986793545,50.0
0.9948208509734948,247.62560725212097,49.96556683090479,50.0
0.9948208509734948,247.62737202644348,49.96556174835443,50.0
0.9948208509734948,247.62914609909058,49.96555491152912,50.0
0.9948208509734948,247.63084411621094,49.965548751583526,50.0
0.9962346003104743,247.63236618041992,49.96554242837046,50.0
0.9962346003104743,247.63423013687134,49.965536040530694,50.0
0.9962346003104743,247.63596510887146,49.96553002684554,50.0
0.9962346003104743,247.637766122818,49.96552126343196,50.0
0.9962346003104743,247.63954305648804,49.965513101368586,50.0
0.9962346003104743,247.64132118225098,49.96550396998301,50.0
0.9981845343605833,247.6432511806488,49.9654948299538,50.0
0.9981845343605833,247.64512419700623,49.965485641767174,50.0
0.9981845343605833,247.64691710472107,49.96547684748346,50.0
0.9981845343605833,247.64862203598022,49.965471116303355,50.0
0.9981845343605833,247.65032315254211,49.965464097762315,50.0
0.9981845343605833,247.65209221839905,49.96545756489928,50.0
0.99883263472565,247.6538872718811,49.96545078336192,50.0
0.99883263472565,247.6556580066681,49.96544409249643,50.0
0.99883263472565,247.6574420928955,49.96543739714224,50.0
0.99883263472565,247.65903115272522,49.96543389329646,50.0
0.99883263472565,247.6610972881317,49.96543049289962,50.0
0.99883263472565,247.6628520488739,49.96542723793727,50.0
0.9985118383616965,247.66462516784668,49.96542414269315,50.0
0.9985118383616965,247.66643810272217,49.96542105437449,50.0
0.9985118383616965,247.66821217536926,49.96541784269621,50.0
0.9985118383616965,247.66997718811035,49.965415747213115,50.0
0.9985118383616965,247.67178225517273,49.965413680118814,50.0
0.9985118383616965,247.67354536056519,49.965411597438504,50.0
0.9982053674985011,247.6753101348877,49.96540974242524,50.0
0.9982053674985011,247.67712116241455,49.965407330490514,50.0
0.9982053674985011,247.67896509170532,49.96540528204376,50.0
0.9982053674985011,247.68074798583984,49.96540264335613,50.0
0.9982053674985011,247.68252420425415,49.965399945415996,50.0
0.9982053674985011,247.68429732322693,49.96539730530914,50.0
0.998505735430378,247.68610620498657,49.96539467868489,50.0
0.998505735430378,247.68790912628174,49.965391992453334,50.0
0.998505735430378,247.68970608711243,49.96538936866752,50.0
0.998505735430378,247.69103527069092,49.96538620154617,50.0
0.998505735430378,247.69277429580688,49.965382951417304,50.0
0.998505735430378,247.69436526298523,49.96537964224187,50.0
0.9990916931925674,247.6961169242859,49.96537644260211,50.0
0.9990916931925674,247.69790816307068,49.96537325494281,50.0
0.9990916931925674,247.6996772289276,49.96537007284587,50.0
0.9990916931925674,247.70121026039124,49.96536736989795,50.0
0.9990916931925674,247.70298600196838,49.965364675856534,50.0
0.9990916931925674,247.70475006103516,49.96536199072163,50.0
0.9994304843456554,247.70659017562866,49.9653600045697,50.0
0.9994304843456554,247.70843529701233,49.965357406006085,50.0
0.9994304843456554,247.71016025543213,49.9653550286802,50.0
0.9994304843456554,247.71194219589233,49.96535343763431,50.0
0.9994304843456554,247.7134530544281,49.96535181063993,50.0
0.9994304843456554,247.71501898765564,49.96535020378537,50.0
0.9995131982023789,247.71659898757935,49.96534881132246,50.0
0.9995131982023789,247.71820998191833,49.965347198404295,50.0
0.9995131982023789,247.71976327896118,49.965345596097436,50.0
0.9995131982023789,247.7214481830597,49.96534454812337,50.0
0.9995131982023789,247.7232151031494,49.96534349729786,50.0
0.9995131982023789,247.7250201702118,49.965342514907036,50.0
0.9996221270633371,247.72681331634521,49.96534150006405,50.0
0.9996221270633371,247.72892808914185,49.96534063960646,50.0
0.9996221270633371,247.73070907592773,49.96533974778297,50.0
0.9996221270633371,247.7325723171234,49.96533897863617,50.0
0.9996221270633371,247.7344491481781,49.96533819440123,50.0
0.9996221270633371,247.73601508140564,49.965337438253435,50.0
0.9998086630683795,247.73801922798157,49.96533661803909,50.0
0.9998086630683795,247.7398509979248,49.96533575789921,50.0
0.9998086630683795,247.74170017242432,49.96533487918932,50.0
0.9998086630683795,247.74341011047363,49.965334201607924,50.0
0.9998086630683795,247.74509620666504,49.96533340249252,50.0
0.9998086630683795,247.74678921699524,49.96533272950581,50.0
1.0001199327604766,247.74834203720093,49.96533202543739,50.0
1.0001199327604766,247.7499063014984,49.96533131623373,50.0
1.0001199327604766,247.75158500671387,49.96533072450994,50.0
1.0001199327604766,247.75315928459167,49.96533034104268,50.0
1.0001199327604766,247.75495719909668,49.96532999055744,50.0
1.0001199327604766,247.7567641735077,49.96532963674207,50.0
1.0003416125285527,247.7585289478302,49.96532930956777,50.0
1.0003416125285527,247.7603051662445,49.9653289869553,50.0
1.0003416125285527,247.76210403442383,49.965328663019896,50.0
1.0003416125285527,247.76386713981628,49.96532884925391,50.0
1.0003416125285527,247.76537227630615,49.965329036860446,50.0
1.0003416125285527,247.76713490486145,49.9653292381922,50.0
1.0005019535447863,247.76901125907898,49.96532942699969,50.0
1.0005019535447863,247.77091193199158,49.96532964262854,50.0
1.0005019535447863,247.77267622947693,49.96532985934397,50.0
1.0005019535447863,247.7744481563568,49.96533046221298,50.0
1.0005019535447863,247.7764961719513,49.965331068991446,50.0
1.0005019535447863,247.7785542011261,49.96533168350735,50.0
1.0006868093972001,247.78061318397522,49.96533228580624,50.0
1.0006868093972001,247.7825961112976,49.96533279997972,50.0
1.0006868093972001,247.78468823432922,49.96533340211572,50.0
1.0006868093972001,247.78653526306152,49.96533434395837,50.0
1.0006868093972001,247.78840613365173,49.96533529800787,50.0
1.0006868093972001,247.7902410030365,49.96533618360325,50.0
1.0008925272119729,247.79210710525513,49.96533707302823,50.0
1.0008925272119729,247.7939531803131,49.96533810103692,50.0
1.0008925272119729,247.79579710960388,49.96533913407196,50.0
1.0008925272119729,247.7976942062378,49.96534054820073,50.0
1.0008925272119729,247.7995321750641,49.96534191009385,50.0
1.0008925272119729,247.80137705802917,49.96534334698361,50.0
1.0010382725627902,247.80321717262268,49.965344615540296,50.0
1.0010382725627902,247.8051941394806,49.965345900471796,50.0
1.0010382725627902,247.80723118782043,49.96534716067733,50.0
1.0010382725627902,247.80915307998657,49.96534882622434,50.0
1.0010382725627902,247.81118822097778,49.96535047389657,50.0
1.0010382725627902,247.8128581047058,49.96535211965364,50.0
1.0012388544853548,247.8144772052765,49.96535381286401,50.0
1.0012388544853548,247.81603026390076,49.9653554533012,50.0
1.0012388544853548,247.81757616996765,49.96535709990945,50.0
1.0012388544853548,247.81922316551208,49.965359010449944,50.0
1.0012388544853548,247.82071232795715,49.965361063080394,50.0
1.0012388544853548,247.82228016853333,49.96536317809179,50.0
1.0012388544853548,247.82370114326477,49.965365173539695,50.0
1.0012489809051488,247.82516503334045,49.965367286570746,50.0
1.0012489809051488,247.82652115821838,49.9653690203652,50.0
1.0012489809051488,247.8277771472931,49.96537102619521,50.0
1.0012489809051488,247.8292829990387,49.96537295020885,50.0
1.0012489809051488,247.83079504966736,49.96537486536152,50.0
1.0012489809051488,247.83231830596924,49.96537690574934,50.0
1.0012489809051488,247.83382606506348,49.96537875060491,50.0
1.0014052308560417,247.83532905578613,49.96538069293124,50.0
1.0014052308560417,247.83681416511536,49.96538245331216,50.0
1.0014052308560417,247.83834314346313,49.96538428168291,50.0
1.0014052308560417,247.83984303474426,49.96538597545699,50.0
1.0014052308560417,247.84134030342102,49.96538754416336,50.0
1.0014052308560417,247.84283423423767,49.96538942494344,50.0
1.0014052308560417,247.84431409835815,49.9653913134658,50.0
1.0016984258205308,247.84577822685242,49.96539321598384,50.0
1.0016984258205308,247.84728503227234,49.96539509914616,50.0
1.0016984258205308,247.8487732410431,49.965397211195096,50.0
1.0016984258205308,247.85027313232422,49.96539929811655,50.0
1.0016984258205308,247.85176610946655,49.965401446684105,50.0
1.0016984258205308,247.85322213172913,49.965403554377616,50.0
1.0016984258205308,247.85483622550964,49.96540565838576,50.0
1.00184008113093,247.85632920265198,49.965407757703446,50.0
1.00184008113093,247.85782313346863,49.96540983725417,50.0
1.00184008113093,247.8593180179596,49.96541232396781,50.0
1.00184008113093,247.8608639240265,49.965414883165046,50.0
1.00184008113093,247.8623571395874,49.96541741077725,50.0
1.00184008113093,247.8638482093811,49.96541995823133,50.0
1.00184008113093,247.86522126197815,49.965422493942256,50.0
1.0019123680103952,247.86671423912048,49.965424966888065,50.0
1.0019123680103952,247.86819624900818,49.96542770830662,50.0
1.0019123680103952,247.86970114707947,49.96543045550569,50.0
1.0019123680103952,247.87108707427979,49.96543320445959,50.0
1.0019123680103952,247.87263917922974,49.96543595516834,50.0
1.0019123680103952,247.87413120269775,49.965438799760925,50.0
1.0019123680103952,247.87538504600525,49.965441547398704,50.0
1.0019671820679952,247.87684416770935,49.9654442910881,50.0
1.0019671820679952,247.87831234931946,49.965446817616275,50.0
1.0019671820679952,247.8797721862793,49.965449672738,50.0
1.0019671820679952,247.8810522556305,49.9654525068863,50.0
1.0019671820679952,247.88251209259033,49.96545538480523,50.0
1.0019671820679952,247.88397526741028,49.96545803520807,50.0
1.0019671820679952,247.88543725013733,49.96546100340393,50.0
1.0019671820679952,247.88671612739563,49.96546385670188,50.0
1.0021254722356938,247.8881802558899,49.96546625451171,50.0
1.0021254722356938,247.88966703414917,49.96546912486976,50.0
1.0021254722356938,247.89117002487183,49.9654720130503,50.0
1.0021254722356938,247.89238810539246,49.96547488481539,50.0
1.0021254722356938,247.8938512802124,49.96547740294486,50.0
1.0021254722356938,247.89531016349792,49.965480274709954,50.0
1.0021254722356938,247.89650201797485,49.96548315304122,50.0
1.0021254722356938,247.89778518676758,49.965486029027424,50.0
1.00232362165849,247.89942598342896,49.96548854481183,50.0
1.00232362165849,247.90086603164673,49.9654916567763,50.0
1.00232362165849,247.90258812904358,49.96549481688221,50.0
1.00232362165849,247.90418410301208,49.965498011447266,50.0
1.00232362165849,247.90571117401123,49.96550060044359,50.0
1.00232362165849,247.90738821029663,49.96550371038104,50.0
1.00232362165849,247.90888333320618,49.96550681119696,50.0
1.0025977028496778,247.91072821617126,49.96550934445056,50.0
1.0025977028496778,247.9121332168579,49.9655120717902,50.0
1.0025977028496778,247.91365909576416,49.965515884380864,50.0
1.0025977028496778,247.91517615318298,49.96551923050809,50.0
1.0025977028496778,247.91667199134827,49.9655232320109,50.0
1.0025977028496778,247.91813230514526,49.96552694045058,50.0
1.0025977028496778,247.91954827308655,49.96553048878583,50.0
1.0025346313201464,247.921040058136,49.965534385583666,50.0
1.0025346313201464,247.92254519462585,49.96553785968364,50.0
1.0025346313201464,247.92414832115173,49.96554265214138,50.0
1.0025346313201464,247.925705909729,49.965546301915666,50.0
1.0025346313201464,247.92722606658936,49.96555026569565,50.0
1.0025346313201464,247.92875909805298,49.96555420656003,50.0
1.0025346313201464,247.93000507354736,49.96555809230309,50.0
1.0025154844816546,247.93150997161865,49.9655618857644,50.0
1.0025154844816546,247.9330370426178,49.96556556402836,50.0
1.0025154844816546,247.9345452785492,49.96556934515347,50.0
1.0025154844816546,247.93604397773743,49.965573160119554,50.0
1.0025154844816546,247.93753600120544,49.965577223454254,50.0
1.0025154844816546,247.93903303146362,49.96558117136705,50.0
1.0025154844816546,247.94053506851196,49.96558502440424,50.0
1.0027030329134148,247.94199323654175,49.965588910073805,50.0
1.0027030329134148,247.94357299804688,49.965592068162316,50.0
1.0027030329134148,247.94511818885803,49.96559585371006,50.0
1.0027030329134148,247.9466769695282,49.96559969503346,50.0
1.0027030329134148,247.94817924499512,49.96560348897754,50.0
1.0027030329134148,247.9496419429779,49.965607258932096,50.0
1.0027030329134148,247.95110607147217,49.96561101209397,50.0
1.0029195803309092,247.95257019996643,49.965614777850355,50.0
1.0029195803309092,247.95405912399292,49.96561855620124,50.0
1.0029195803309092,247.95551204681396,49.96562249767742,50.0
1.0029195803309092,247.95697402954102,49.965626767824766,50.0
1.0029195803309092,247.9582371711731,49.96563094452639,50.0
1.0029195803309092,247.95983409881592,49.96563515796184,50.0
1.0029195803309092,247.9610722064972,49.96563921866187,50.0
1.0029195803309092,247.9625542163849,49.96564317238266,50.0
1.002880650430424,247.9639070034027,49.96564712997017,50.0
1.002880650430424,247.9653742313385,49.965651404610924,50.0
1.002880650430424,247.96683621406555,49.96565575164423,50.0
1.002880650430424,247.96803522109985,49.96565999356912,50.0
1.002880650430424,247.96924328804016,49.965664261945136,50.0
1.002880650430424,247.9707362651825,49.9656679497886,50.0
1.002880650430424,247.97225213050842,49.96567261214714,50.0
1.002880650430424,247.97373414039612,49.96567622690197,50.0
1.0029386398740248,247.97493720054626,49.96568055374889,50.0
1.0029386398740248,247.97620725631714,49.965684450655395,50.0
1.0029386398740248,247.97772908210754,49.96568867722618,50.0
1.0029386398740248,247.97921109199524,49.96569288868736,50.0
1.0029386398740248,247.9805600643158,49.96569634260749,50.0
1.0029386398740248,247.98187112808228,49.965699822626036,50.0
1.0029386398740248,247.98338198661804,49.96570412337128,50.0
1.0029386398740248,247.9849090576172,49.96570849004939,50.0
1.0031949709182528,247.98648023605347,49.96571275920181,50.0
1.0031949709182528,247.98807406425476,49.965716294562334,50.0
1.0031949709182528,247.98963618278503,49.96572002679886,50.0
1.0031949709182528,247.9911720752716,49.96572449889681,50.0
1.0031949709182528,247.99265718460083,49.965728853990164,50.0
1.0031949709182528,247.99422407150269,49.965732818134015,50.0
1.0031949709182528,247.99558925628662,49.96573667087828,50.0
1.0034076782014771,247.99704909324646,49.965741110747416,50.0
1.0034076782014771,247.9985511302948,49.96574559825915,50.0
1.0034076782014771,248.00004315376282,49.96575061812856,50.0
1.0034076782014771,248.00153613090515,49.96575571036331,50.0
1.0034076782014771,248.00294613838196,49.965760701286584,50.0
1.0034076782014771,248.0044400691986,49.965765608418415,50.0
1.0034076782014771,248.0059311389923,49.96577035329953,50.0
1.0032343747398487,248.0074281692505,49.965775359457616,50.0
1.0032343747398487,248.00895619392395,49.965779721183296,50.0
1.0032343747398487,248.01046013832092,49.96578469583788,50.0
1.0032343747398487,248.01194596290588,49.96578981429679,50.0
1.0032343747398487,248.0134630203247,49.96579489863264,50.0
1.0032343747398487,248.01492619514465,49.9657999862183,50.0
1.0032343747398487,248.01644015312195,49.96580479107004,50.0
1.0033361822362858,248.01795196533203,49.96580988190552,50.0
1.0033361822362858,248.01932525634766,49.96581496299155,50.0
1.0033361822362858,248.02083611488342,49.9658198049484,50.0
1.0033361822362858,248.02230215072632,49.96582474715281,50.0
1.0033361822362858,248.02376508712769,49.96582961147258,50.0
1.0033361822362858,248.02503514289856,49.96583441718609,50.0
1.0033361822362858,248.02649593353271,49.96583932391828,50.0
1.006536876345418,248.09024834632874,49.96584405637396,50.0
1.006536876345418,248.09203124046326,49.9658489530814,50.0
1.006536876345418,248.09396314620972,49.96585399676244,50.0
1.006536876345418,248.0957372188568,49.96585857831153,50.0
1.006536876345418,248.09750509262085,49.96586361881094,50.0
1.006536876345418,248.09915113449097,49.96586850977368,50.0
1.005589023094042,248.10115098953247,49.96587339039611,50.0
1.005589023094042,248.1029372215271,49.965877627533615,50.0
1.005589023094042,248.10470700263977,49.96588250099738,50.0
1.005589023094042,248.10650610923767,49.96629924263655,50.0
1.005589023094042,248.10827207565308,49.966310897195044,50.0
1.005589023094042,248.10987210273743,49.966323525824016,50.0
0.982974816807936,248.1115140914917,49.96633512271754,50.0
0.982974816807936,248.11314916610718,49.966346679089725,50.0
0.982974816807936,248.1146900653839,49.96635743906189,50.0
0.982974816807936,248.1160659790039,49.9663686162979,50.0
0.982974816807936,248.1178240776062,49.96637859958977,50.0
0.982974816807936,248.11955499649048,49.96638849093728,50.0
0.982974816807936,248.12132930755615,49.9663985461856,50.0
1.0016670994065338,248.12321829795837,49.96640841621268,50.0
1.0016670994065338,248.1250443458557,49.966417358801,50.0
1.0016670994065338,248.12688732147217,49.966389403641664,50.0
1.0016670994065338,248.1287350654602,49.9663615661968,50.0
1.0016670994065338,248.1306049823761,49.966335332104336,50.0
1.0016670994065338,248.13245511054993,49.9663119069229,50.0
1.0095107760118611,248.1343002319336,49.96628197497213,50.0
1.0095107760118611,248.13651609420776,49.966252505761034,50.0
1.0095107760118611,248.13836908340454,49.966222297790104,50.0
1.0095107760118611,248.14031314849854,49.96622544692488,50.0
1.0095107760118611,248.14218711853027,49.96622849112825,50.0
1.0095107760118611,248.1440372467041,49.9662315635518,50.0
1.009787684419201,248.14588117599487,49.96623464392471,50.0
1.009787684419201,248.14776706695557,49.966237761262086,50.0
1.009787684419201,248.14962720870972,49.96624084560967,50.0
1.009787684419201,248.15152406692505,49.96625839414586,50.0
1.009787684419201,248.1535360813141,49.966279468715626,50.0
1.009787684419201,248.1554012298584,49.96629709208083,50.0
1.0034122133057315,248.15724205970764,49.96631558164849,50.0
1.0034122133057315,248.15912222862244,49.96633340455771,50.0
1.0034122133057315,248.16097927093506,49.966351000712365,50.0
1.0034122133057315,248.1628131866455,49.96636904851035,50.0
1.0034122133057315,248.16468405723572,49.966387507015924,50.0
1.0034122133057315,248.16652631759644,49.966405713496385,50.0
1.0011735812435156,248.16837406158447,49.966424279345986,50.0
1.0011735812435156,248.1699321269989,49.96644397230787,50.0
1.0011735812435156,248.17165613174438,49.966462227793215,50.0
1.0011735812435156,248.17333912849426,49.96646850909732,50.0
1.0011735812435156,248.17489624023438,49.9664749246347,50.0
1.0011735812435156,248.1765580177307,49.96648126125919,50.0
1.0011735812435156,248.17836022377014,49.96648751897078,50.0
1.0024770630085216,248.18012523651123,49.9664939027803,50.0
1.0024770630085216,248.18191814422607,49.96650018896562,50.0
1.0024770630085216,248.18397617340088,49.966502357443304,50.0
1.0024770630085216,248.18608117103577,49.96650418595965,50.0
1.0024770630085216,248.18843412399292,49.96650620921928,50.0
1.005214635175313,248.19026112556458,49.9665081843527,50.0
1.005214635175313,248.19191813468933,49.96651001174983,50.0
1.005214635175313,248.193745136261,49.966511961980736,50.0
1.005214635175313,248.19558119773865,49.966514077015944,50.0
1.005214635175313,248.1974561214447,49.96651844906371,50.0
1.005214635175313,248.19929122924805,49.96652289020909,50.0
1.0055792917400745,248.2011420726776,49.96652798807703,50.0
1.0055792917400745,248.20300316810608,49.96653320228881,50.0
1.0055792917400745,248.2045660018921,49.96653903070154,50.0
1.0055792917400745,248.20648312568665,49.9665485578482,50.0
1.0055792917400745,248.20831322669983,49.96655719854627,50.0
1.0055792917400745,248.2100851535797,49.96656672569293,50.0
1.0043596700676742,248.21183919906616,49.966576300083695,50.0
1.0043596700676742,248.21370220184326,49.966586077126806,50.0
1.0043596700676742,248.21555709838867,49.966595646544505,50.0
1.0043596700676742,248.2173969745636,49.966605972939966,50.0
1.0043596700676742,248.21926712989807,49.96661635653432,50.0
1.0043596700676742,248.22111105918884,49.96662507603995,50.0
1.0037909393538549,248.22295117378235,49.966635772232905,50.0
1.0037909393538549,248.2248260974884,49.966645982900374,50.0
1.0037909393538549,248.22669219970703,49.96665586899738,50.0
1.0037909393538549,248.22853302955627,49.96666351605698,50.0
1.0037909393538549,248.23037314414978,49.96667163813443,50.0
1.0037909393538549,248.23223400115967,49.966679724871376,50.0
1.003984184521983,248.23407912254333,49.966687746124464,50.0
1.003984184521983,248.2359311580658,49.966695899384696,50.0
1.003984184521983,248.23780703544617,49.96670393830803,50.0
1.003984184521983,248.23963522911072,49.96671091407086,50.0
1.003984184521983,248.2417483329773,49.96671802179292,50.0
1.003984184521983,248.24339413642883,49.96672509607326,50.0
1.004409542703796,248.2449300289154,49.96673207454758,50.0
1.004409542703796,248.24648332595825,49.96673905031041,50.0
1.004409542703796,248.24802827835083,49.96674610470648,50.0
1.004409542703796,248.24959206581116,49.96675345601054,50.0
1.004409542703796,248.25116634368896,49.9667608348618,50.0
1.004409542703796,248.25269603729248,49.96676830870343,50.0
1.004409542703796,248.2543821334839,49.96677559256433,50.0
1.0042462254905813,248.255930185318,49.96678401156005,50.0
1.0042462254905813,248.25745511054993,49.96679056874469,50.0
1.0042462254905813,248.2590410709381,49.9667973413282,50.0
1.0042462254905813,248.26060223579407,49.96680419065785,50.0
1.0042462254905813,248.2621250152588,49.966811003191395,50.0
1.0042462254905813,248.26364636421204,49.966817898778984,50.0
1.0042462254905813,248.26512622833252,49.96682484062451,50.0
1.0043057492464824,248.26674723625183,49.96683158587378,50.0
1.0043057492464824,248.2682602405548,49.966839020786935,50.0
1.0043057492464824,248.26975202560425,49.96684559416409,50.0
1.0043057492464824,248.2712471485138,49.96685206934048,50.0
1.0043057492464824,248.2727460861206,49.96685880368591,50.0
1.0043057492464824,248.27422618865967,49.966865432743916,50.0
1.0043057492464824,248.2754979133606,49.9668718988089,50.0
1.004344463846183,248.27708315849304,49.966878358799605,50.0
1.004344463846183,248.27858304977417,49.96688464263636,50.0
1.004344463846183,248.28007316589355,49.966891622289985,50.0
1.004344463846183,248.28152704238892,49.966898136907126,50.0
1.004344463846183,248.28302311897278,49.96690456015948,50.0
1.004344463846183,248.28452610969543,49.96691099778382,50.0
1.004344463846183,248.28573727607727,49.96691745183329,50.0
1.0044144784162612,248.28722023963928,49.966923824783684,50.0
1.0044144784162612,248.2887032032013,49.96692930051136,50.0
1.0044144784162612,248.29019618034363,49.966936187551525,50.0
1.0044144784162612,248.29143023490906,49.96694270377497,50.0
1.0044144784162612,248.29293632507324,49.96694917753057,50.0
1.0044144784162612,248.2945110797882,49.966955493844445,50.0
1.0044144784162612,248.2960193157196,49.966961993495076,50.0
1.0044905941285063,248.2972800731659,49.96696852318393,50.0
1.0044905941285063,248.2987802028656,49.96697378505249,50.0
1.0044905941285063,248.30031418800354,49.96698033156312,50.0
1.0044905941285063,248.3017840385437,49.966986878073754,50.0
1.0044905941285063,248.30300211906433,49.96699346878913,50.0
1.0044905941285063,248.30445909500122,49.96699891649637,50.0
1.0044905941285063,248.30593514442444,49.967005565098894,50.0
1.004609154044541,248.30743598937988,49.967012516819594,50.0
1.004609154044541,248.3086531162262,49.96701917489456,50.0
1.004609154044541,248.3101623058319,49.967024836444544,50.0
1.004609154044541,248.31170415878296,49.96703157291817,50.0
1.004609154044541,248.31321907043457,49.96703846142282,50.0
1.004609154044541,248.31466126441956,49.96704506192502,50.0
1.004609154044541,248.31612420082092,49.96705053183025,50.0
1.0045822769942134,248.31758522987366,49.96705707451784,50.0
1.0045822769942134,248.31905317306519,49.96706370285671,50.0
1.0045822769942134,248.32051610946655,49.96707062048231,50.0
1.0045822769942134,248.32199215888977,49.967076230407436,50.0
1.0045822769942134,248.32344913482666,49.96708318649481,50.0
1.0045822769942134,248.3249101638794,49.96709029313258,50.0
1.0045822769942134,248.32637000083923,49.967097275593744,50.0
1.0045822769942134,248.32757019996643,49.967103922887986,50.0
1.00453131768501,248.32916927337646,49.96711066578722,50.0
